id,postulante_id,dni,postulante,convocatoria,concepto,tipo_pago,monto,voucher,fecha_pago,estado_pago,observacion
827,2708,77390152,Pablo Pérez Fuentes,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00144,2026-03-27,Validado,
828,12,79580513,César Alex Huamán González,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00145,2024-03-26,Validado,
829,7582,77659445,Miguel Ángel Vargas Serrano,2023-II,Residencia universitaria,Residencia universitaria,40.0,R-00146,2023-08-19,Validado,
830,7163,72785892,Rubén García Núñez,2023-I,Residencia universitaria,Residencia universitaria,40.0,R-00147,2023-03-24,Validado,
831,3853,77327513,Rosa Cinthia Morales Molina,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00148,2024-03-15,Validado,
832,5635,79731899,Edwin Chávez Moran,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00149,2026-03-21,Pendiente,
833,5759,74827968,Jessica Huanca Navarro,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00150,2025-08-13,Validado,
834,2614,78580496,César Alex Mamani Aguilar,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00151,2025-03-26,Validado,
835,5638,73740173,Edwin Cristian Quispe Martínez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00152,2026-03-23,Observado,Falta comprobante
836,4812,76166957,Andrea Rojas Romero,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00153,2024-08-29,Observado,Monto incorrecto
837,7662,77907534,Wilmer Rojas Muñoz,2023-II,Residencia universitaria,Residencia universitaria,40.0,R-00154,2023-08-07,Validado,
838,3788,74670442,César Alex López Sánchez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00155,2024-03-29,Validado,
839,5918,79856651,Raúl Soto Castro,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00156,2024-09-02,Validado,
840,4308,74450105,Patricia Diana Huanca Carrasco,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00157,2025-08-22,Validado,
841,490,78290765,Wilmer Rodrigo Puma Núñez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00158,2024-08-14,Validado,
842,4636,75938509,Rubén Mendoza Benítez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00159,2025-08-20,Validado,
843,1684,72812671,Edwin Espinoza Moran,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00160,2026-03-18,Pendiente,
844,4263,75826000,Daniela Valeria Soto Fernández,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00161,2024-03-02,Validado,
845,3313,70324259,Carlos Mamani Moran,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00162,2025-03-24,Validado,
846,1513,77913374,Ricardo Vega Castro,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00163,2024-08-15,Validado,
847,2794,77992988,Daniela Valeria Ventura Jiménez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00164,2026-03-12,Validado,
848,6059,76385057,Héctor Vargas Álvarez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00165,2024-03-15,Pendiente,
849,2289,76945279,Héctor Alejandro Lazo Alonso,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00166,2024-03-11,Observado,Falta comprobante
850,2051,78839163,Rosa Cinthia Ruiz Moran,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00167,2025-03-08,Validado,
851,5104,76431269,Liseth Herrera Benítez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00168,2024-09-02,Pendiente,
852,5114,73439577,César López Muñoz,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00169,2024-03-12,Validado,
853,2570,71458512,Stephanie Liseth Rojas Moran,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00170,2024-03-06,Validado,
854,6340,78397518,Jhon Carlos Ccopa Álvarez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00171,2026-03-13,Validado,
855,2292,71606019,Claudia Condori Alonso,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00172,2026-03-05,Observado,Monto incorrecto
856,3371,74300754,Patricia Sánchez Jiménez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00173,2024-03-30,Validado,
857,2026,77995231,Wilmer Rodrigo Salazar Álvarez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00174,2025-08-15,Observado,Monto incorrecto
858,4050,74358556,Pablo Vargas Delgado,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00175,2026-03-05,Validado,
859,432,77630962,Jorge Campos Cabrera,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00176,2024-08-12,Validado,
860,1135,72110014,Rubén Ramos Iglesias,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00177,2026-03-30,Pendiente,
861,3874,71078795,Fatima Liseth Cutipa Castro,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00178,2025-03-08,Validado,
862,55,76718473,Wilmer Morales Núñez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00179,2024-03-03,Validado,
863,7459,73434189,Stephanie Sánchez Sánchez,2023-II,Residencia universitaria,Residencia universitaria,40.0,R-00180,2023-08-07,Validado,
864,2732,70607490,Rosa López Navarro,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00181,2024-03-02,Pendiente,
865,6828,73244994,Marco Ccallo Fuentes,2023-I,Residencia universitaria,Residencia universitaria,40.0,R-00182,2023-03-22,Pendiente,
866,5727,73412042,Iván Cruz Alonso,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00183,2024-03-12,Validado,
867,4438,72464296,José Medina González,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00184,2025-03-07,Observado,Monto incorrecto
868,3943,77921810,Daniela Medina Lozano,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00185,2024-03-15,Validado,
869,264,77592234,Daniela Mendoza Álvarez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00186,2025-08-22,Validado,
870,974,78201213,Claudia Ccallo Jiménez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00187,2025-08-06,Validado,
871,4783,78120838,Stephanie Fatima Vargas Cano,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00188,2025-09-01,Pendiente,
872,6178,78544822,Xiomara Quispe Álvarez,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00189,2025-03-07,Validado,
873,6900,77913374,Ricardo Vega Castro,2023-I,Residencia universitaria,Residencia universitaria,40.0,R-00190,2023-03-24,Validado,
874,279,70517059,Lorena Salazar Fernández,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00191,2026-03-24,Validado,
875,2802,75882425,Sofía Castillo Pérez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00192,2026-03-21,Validado,
876,3086,78855424,Paola Evelyn Sánchez Muñoz,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00193,2024-03-06,Validado,
877,2393,74414274,Carlos Herrera Carrasco,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00194,2025-03-19,Validado,
878,2883,78699312,Jessica López Molina,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00195,2024-03-21,Validado,
879,6524,77078603,Ronal Ramos Martínez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00196,2026-03-23,Validado,
880,6296,78659974,Pablo Ccallo Gutiérrez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00197,2024-08-24,Validado,
881,277,76510106,Sebastián Ccallo Aguilar,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00198,2025-03-07,Validado,
882,6436,76235390,Rocío Rojas Jiménez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00199,2026-03-21,Validado,
883,4625,72984801,Edwin Cristian Coila Fernández,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00200,2024-08-12,Validado,
884,3379,74723640,Evelyn Ccopa Pérez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00201,2024-09-02,Validado,
885,4364,74497702,Héctor Alejandro García Serrano,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00202,2025-03-20,Validado,
886,75,73939290,Héctor Flores Delgado,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00203,2024-03-15,Validado,
887,1708,79216169,Erick Coila Muñoz,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00204,2024-09-04,Validado,
888,1262,77025190,Jessica Pérez Iglesias,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00205,2025-02-28,Validado,
889,2228,79120024,Liliana Ventura Alonso,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00206,2026-03-26,Validado,
890,4809,77244209,Cinthia Ortega Núñez,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00207,2025-03-19,Validado,
891,4984,75218570,Nadia Rocío Vargas Muñoz,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00208,2025-08-12,Validado,
892,5846,75157988,David Soto Gutiérrez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00209,2024-08-02,Validado,
893,5700,76415571,Rocío Pérez Moran,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00210,2025-09-03,Observado,Falta comprobante
894,6282,76362407,Lucía Reyes González,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00211,2026-03-13,Observado,Monto incorrecto
895,7516,77076185,Daniela Valeria Paredes Serrano,2023-II,Residencia universitaria,Residencia universitaria,40.0,R-00212,2023-08-05,Validado,
896,6386,71207037,Karina Valeria Soto Fernández,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00213,2024-08-25,Validado,
897,2280,71245301,Liseth Huamán González,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00214,2025-08-11,Validado,
898,293,79775180,Wilmer Rodrigo Ortega Gutiérrez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00215,2025-08-11,Validado,
899,2293,79771894,Yaneth Salazar Romero,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00216,2025-08-09,Validado,
900,3262,72465997,Ana Ramírez Pérez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00217,2026-03-04,Validado,
901,387,75448586,Andrea Soto Serrano,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00218,2026-03-16,Validado,
902,824,77416881,Xiomara María García Jiménez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00219,2024-08-20,Observado,Falta comprobante
903,6328,79970102,Ricardo Pilco Moreno,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00220,2024-08-07,Validado,
904,2634,75550299,Raúl Javier Cárdenas Fuentes,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00221,2025-03-08,Validado,
905,656,70023487,Wilmer Rodrigo Huamán Fuentes,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00222,2024-03-03,Validado,
906,1593,70713556,Nadia Ortega Pérez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00223,2024-03-01,Validado,
907,4399,75426559,Sofía López Lozano,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00224,2025-03-03,Pendiente,
908,6023,72802665,Erick Medina Romero,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00225,2025-08-22,Validado,
909,5610,77275092,Claudia Rojas Muñoz,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00226,2025-08-16,Validado,
910,3012,76046547,Flor López Molina,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00227,2026-03-21,Validado,
911,173,72790696,José Ccopa Vásquez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00228,2026-03-31,Validado,
912,1083,75656938,David León Álvarez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00229,2024-03-07,Validado,
913,3075,70132564,Ronal Herrera Castro,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00230,2024-09-02,Validado,
914,2664,71288896,Héctor Ortega Fernández,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00231,2025-03-07,Validado,
915,6855,73157598,Karina Reyes Carrasco,2023-I,Residencia universitaria,Residencia universitaria,40.0,R-00232,2023-03-30,Validado,
916,2655,76391063,Brenda Vega Pérez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00233,2024-08-15,Validado,
917,2726,77949056,Mónica Huamán Alonso,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00234,2025-03-25,Validado,
918,5083,75670876,Lorena Pérez Molina,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00235,2024-03-05,Observado,Monto incorrecto
919,552,78677392,Víctor Rodríguez Cano,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00236,2026-03-04,Validado,
920,1445,74407242,Alejandro Lazo Pérez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00237,2025-08-14,Validado,
921,5080,70856919,Miguel Sánchez Gutiérrez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00238,2024-08-26,Validado,
922,7176,72666354,Juan Cutipa Pérez,2023-I,Residencia universitaria,Residencia universitaria,40.0,R-00239,2023-04-03,Validado,
923,4705,73567956,Miguel Ángel Rodríguez Álvarez,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00240,2025-03-21,Validado,
924,6721,78097767,Evelyn Carmen Martínez Muñoz,2023-I,Residencia universitaria,Residencia universitaria,40.0,R-00241,2023-03-25,Validado,
925,2815,79568410,Héctor Cutipa Cabrera,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00242,2024-08-08,Observado,Falta comprobante
926,6780,74808537,Kevin Puma Sánchez,2023-I,Residencia universitaria,Residencia universitaria,40.0,R-00243,2023-03-25,Validado,
927,475,74821026,Ana Sánchez Lozano,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00244,2025-08-15,Validado,
928,5841,72369142,Lucía Martínez Pérez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00245,2026-03-14,Validado,
929,4414,72995078,Patricia Diana Huamán Fernández,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00246,2025-08-14,Validado,
930,712,71804542,Daniela Puma Romero,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00247,2025-08-23,Observado,Falta comprobante
931,1171,78317272,Jhon Pérez Cano,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00248,2024-08-08,Validado,
932,2599,77928874,Cristian Espinoza Serrano,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00249,2026-03-23,Observado,Falta comprobante
933,5378,70627234,Mariana Ccopa Martínez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00250,2026-03-20,Validado,
934,290,71985251,Jhon Carlos Mamani Álvarez,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00251,2026-03-24,Pendiente,
935,390,76808088,Patricia Mariana Quispe Pérez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00252,2025-08-21,Observado,Falta comprobante
936,2679,78784352,Héctor Alejandro Salazar Hidalgo,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00253,2025-08-13,Observado,Falta comprobante
937,6482,73668548,Kevin Paredes Alonso,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00254,2024-03-04,Pendiente,
938,4086,74388209,Paola Evelyn Vega Sánchez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00255,2024-08-15,Validado,
939,2178,78246718,Nadia Fatima Soto Castro,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00256,2024-03-18,Validado,
940,3173,74367263,Víctor Quispe Martínez,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00257,2025-03-24,Validado,
941,2983,70022009,Fatima Liseth Cutipa Aguilar,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00258,2025-03-09,Validado,
942,3800,76474647,Stephanie Fatima Ccopa Muñoz,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00259,2026-03-03,Validado,
943,5004,77980895,Liliana Ruiz Núñez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00260,2024-03-26,Pendiente,
944,2305,76996292,Kevin Medina González,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00261,2025-03-03,Validado,
945,2507,75824539,José Ramos Navarro,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00262,2024-03-25,Validado,
946,2761,73793494,Miguel Ángel Pérez González,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00263,2026-03-29,Validado,
947,5132,70532119,Luis Pilco Cano,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00264,2026-03-05,Validado,
948,4792,73515782,Luis Lazo Núñez,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00265,2024-08-01,Validado,
949,1213,79846204,Luis Chávez Hidalgo,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00266,2026-03-10,Validado,
950,7407,76075036,Sofía Ccopa Iglesias,2023-II,Residencia universitaria,Residencia universitaria,40.0,R-00267,2023-08-13,Validado,
951,1287,77300062,Patricia Mariana Martínez Romero,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00268,2026-03-28,Validado,
952,1648,75507216,Ricardo Cutipa Carrasco,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00269,2024-03-29,Validado,
953,85,79839251,Claudia Pérez Benítez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00270,2024-03-14,Validado,
954,3287,77225155,Jessica Ortega Castro,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00271,2026-03-09,Validado,
955,6037,72188987,Milagros Pilco Castro,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00272,2025-08-28,Validado,
956,7388,76481689,Héctor Coila Cano,2023-II,Residencia universitaria,Residencia universitaria,40.0,R-00273,2023-08-05,Validado,
957,2520,78239380,Ana García Serrano,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00274,2025-08-03,Observado,Falta comprobante
958,4819,78522152,Kevin Ramírez Benítez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00275,2025-08-31,Validado,
959,2304,76851813,Miguel Pilco Hidalgo,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00276,2024-03-26,Validado,
960,5094,79116700,Edwin Reyes González,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00277,2025-03-13,Validado,
961,7663,70547605,Daniela Mendoza Núñez,2023-II,Residencia universitaria,Residencia universitaria,40.0,R-00278,2023-08-11,Observado,Monto incorrecto
962,1973,79640591,Karina Valeria Cruz Navarro,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00279,2024-03-31,Validado,
963,1067,79926958,Jorge Castillo Benítez,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00280,2025-03-23,Validado,
964,5783,78844471,Patricia Mariana Lazo Alonso,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00281,2024-08-22,Validado,
965,3429,75430906,Rosa Lazo Cano,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00282,2026-03-24,Validado,
966,626,79681652,Javier Fernando Vega González,2026-I,Residencia universitaria,Residencia universitaria,40.0,R-00283,2026-03-20,Validado,
967,3157,78492764,Cinthia Puma Martínez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00284,2024-03-17,Validado,
968,3248,70558631,Juan Carlos Cruz Muñoz,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00285,2025-08-25,Validado,
969,4323,79695175,Patricia Mariana Cruz Muñoz,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00286,2024-08-24,Validado,
970,1114,75139499,Víctor Erick Quispe Delgado,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00287,2025-08-18,Pendiente,
971,4744,70714233,Héctor Jorge Vargas Alonso,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00288,2025-03-27,Validado,
972,3688,75012859,Héctor Alejandro Torres Moran,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00289,2025-08-15,Observado,Falta comprobante
973,2733,78158212,Lucía Martínez Sánchez,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00290,2024-03-06,Pendiente,
974,4483,74054579,Héctor Jorge Puma Romero,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00291,2025-03-26,Validado,
975,539,70988408,Stephanie Liseth Ortega Hidalgo,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00292,2024-08-02,Validado,
976,7668,74006857,Xiomara María Ccallo Castro,2023-II,Residencia universitaria,Residencia universitaria,40.0,R-00293,2023-08-17,Validado,
977,3918,78677348,José Chávez Aguilar,2025-I,Residencia universitaria,Residencia universitaria,40.0,R-00294,2025-03-12,Observado,Monto incorrecto
978,6036,74926184,Yaneth Puma Moreno,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00295,2025-08-12,Validado,
979,6411,73113258,Héctor Coila Iglesias,2024-II,Residencia universitaria,Residencia universitaria,40.0,R-00296,2024-08-13,Observado,Falta comprobante
980,229,71529023,Cinthia Reyes Muñoz,2024-I,Residencia universitaria,Residencia universitaria,40.0,R-00297,2024-03-12,Validado,
981,3590,75545110,Pablo Rubén Mendoza Castro,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00298,2025-08-29,Observado,Monto incorrecto
982,5521,72063156,Cristian Pilco Pérez,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00299,2025-09-05,Pendiente,
983,6084,78114932,Ana García Castro,2025-II,Residencia universitaria,Residencia universitaria,40.0,R-00300,2025-08-31,Validado,
984,6391,77469421,Diego Ramos Fuentes,2026-I,Matrícula,Matrícula,60.0,M-2026A00984,2026-03-18,Validado,
985,1183,71409523,Mariana Villanueva Blanco,2026-I,Matrícula,Matrícula,60.0,M-2026A00985,2026-03-18,Pendiente,
986,285,79036511,Flor Puma González,2026-I,Matrícula,Matrícula,60.0,M-2026A00986,2026-03-18,Pendiente,
987,2777,78828582,Sebastián Vargas Iglesias,2026-I,Matrícula,Matrícula,60.0,M-2026A00987,2026-03-15,Validado,
988,2491,73212901,Kevin Martínez Iglesias,2026-I,Matrícula,Matrícula,60.0,M-2026A00988,2026-03-18,Validado,
989,2300,74063448,Kevin Reyes Gutiérrez,2026-I,Matrícula,Matrícula,60.0,M-2026A00989,2026-03-18,Validado,
990,1470,71664581,Karina Valeria Ramos Martínez,2026-I,Matrícula,Matrícula,60.0,M-2026A00990,2026-03-18,Validado,
991,1085,77537522,Ricardo Campos Molina,2026-I,Matrícula,Matrícula,60.0,M-2026A00991,2026-03-15,Validado,
992,6677,78277709,Sofía Villanueva Navarro,2026-I,Matrícula,Matrícula,60.0,M-2026A00992,2026-03-15,Validado,
993,5464,72967738,José Ccopa Muñoz,2026-I,Matrícula,Matrícula,60.0,M-2026A00993,2026-03-15,Validado,
994,921,71970875,Xiomara Torres Delgado,2026-I,Matrícula,Matrícula,60.0,M-2026A00994,2026-03-18,Validado,
995,5873,79212707,Erick Paredes Alonso,2026-I,Matrícula,Matrícula,60.0,M-2026A00995,2026-03-15,Validado,
996,4210,79138870,Ronal Paredes Núñez,2026-I,Matrícula,Matrícula,60.0,M-2026A00996,2026-03-15,Pendiente,
997,342,76236418,Sofía Villanueva Romero,2026-I,Matrícula,Matrícula,60.0,M-2026A00997,2026-03-18,Validado,
998,332,70358241,David Vega Jiménez,2026-I,Matrícula,Matrícula,60.0,M-2026A00998,2026-03-15,Pendiente,
999,975,71248470,Jhon Carlos Torres Moreno,2026-I,Matrícula,Matrícula,60.0,M-2026A00999,2026-03-15,Validado,
1000,2262,72833610,Milagros Mendoza Moran,2026-I,Matrícula,Matrícula,60.0,M-2026A01000,2026-03-18,Validado,
1001,2352,74168475,José Soto Lozano,2026-I,Matrícula,Matrícula,60.0,M-2026A01001,2026-03-18,Validado,
1002,5059,71087703,Iván Vega Hidalgo,2026-I,Matrícula,Matrícula,60.0,M-2026A01002,2026-03-18,Pendiente,
1003,5976,77927634,Miguel Ángel Flores Castro,2026-I,Matrícula,Matrícula,60.0,M-2026A01003,2026-03-15,Validado,
1004,290,71985251,Jhon Carlos Mamani Álvarez,2026-I,Matrícula,Matrícula,60.0,M-2026A01004,2026-03-15,Validado,
1005,5596,76653992,Claudia Pérez Romero,2026-I,Matrícula,Matrícula,60.0,M-2026A01005,2026-03-15,Pendiente,
1006,2072,73732664,Xiomara María Puma Cabrera,2026-I,Matrícula,Matrícula,60.0,M-2026A01006,2026-03-18,Validado,
1007,6463,70132101,Fatima León Jiménez,2026-I,Matrícula,Matrícula,60.0,M-2026A01007,2026-03-18,Validado,
1008,4198,72236451,José García Muñoz,2026-I,Matrícula,Matrícula,60.0,M-2026A01008,2026-03-18,Validado,
1009,2276,79833477,Lucía Rodríguez Hidalgo,2026-I,Matrícula,Matrícula,60.0,M-2026A01009,2026-03-15,Validado,
1010,4482,78547928,Edwin Castillo Vásquez,2026-I,Matrícula,Matrícula,60.0,M-2026A01010,2026-03-18,Validado,
1011,5866,70965230,Nadia Fatima Pérez Serrano,2026-I,Matrícula,Matrícula,60.0,M-2026A01011,2026-03-18,Pendiente,
1012,2798,70096335,Patricia Diana Ruiz Jiménez,2026-I,Matrícula,Matrícula,60.0,M-2026A01012,2026-03-15,Validado,
1013,97,79590807,Ana Martínez Sánchez,2026-I,Matrícula,Matrícula,60.0,M-2026A01013,2026-03-18,Validado,
1014,1681,74575695,Ana Ruiz Romero,2026-I,Matrícula,Matrícula,60.0,M-2026A01014,2026-03-15,Validado,
1015,4213,71016868,Karina Valeria Cruz Sánchez,2026-I,Matrícula,Matrícula,60.0,M-2026A01015,2026-03-15,Validado,
1016,3468,70412024,Rocío Espinoza Carrasco,2026-I,Matrícula,Matrícula,60.0,M-2026A01016,2026-03-18,Validado,
1017,1652,75254488,Fatima Liseth Martínez Serrano,2026-I,Matrícula,Matrícula,60.0,M-2026A01017,2026-03-15,Validado,
1018,2250,71037650,Rocío Campos Cabrera,2026-I,Matrícula,Matrícula,60.0,M-2026A01018,2026-03-18,Validado,
1019,3433,76811097,Jessica Ortega Sánchez,2026-I,Matrícula,Matrícula,60.0,M-2026A01019,2026-03-18,Pendiente,
1020,970,72973517,Flor Ventura Blanco,2026-I,Matrícula,Matrícula,60.0,M-2026A01020,2026-03-15,Pendiente,
1021,3831,78877446,Pablo Salazar Benítez,2026-I,Matrícula,Matrícula,60.0,M-2026A01021,2026-03-18,Validado,
1022,1021,74870201,Evelyn Mamani Alonso,2026-I,Matrícula,Matrícula,60.0,M-2026A01022,2026-03-15,Validado,
1023,3669,71386621,Víctor Erick Cutipa Gutiérrez,2026-I,Matrícula,Matrícula,60.0,M-2026A01023,2026-03-15,Validado,
